X1,strain,conc,day,Mean,SD,avg_ypad_day,batch,r_anc,rel_fit
942,CBM17,YPAD,20210726BIO2,0.186369464086344,0.0386827343921786,0.256259000892017,0.186722465871893,0.272252223050353,-0.0855297571784599
943,CBM33,CU1,20210726BIO2,0.247073389889977,0.00727903035108708,0.256259000892017,0.247426391675525,0.191718144929946,0.0557082467455797
944,CBM54,YPAD,20210726BIO2,0.275833763373796,0.0131500890246009,0.256259000892017,0.276186765159344,0.272252223050353,0.00393454210899147
945,CBM24,CU2,20210726BIO2,0.222526468810861,0.00804197765798126,0.256259000892017,0.222879470596409,0.0720785302147734,0.150800940381636
946,CBM51,CU2,20210726BIO2,0.207441722799295,0.00442250002859397,0.256259000892017,0.207794724584844,0.0720785302147734,0.13571619437007
947,CBM24,CU1,20210726BIO2,0.241099547939235,0.00430527644944513,0.256259000892017,0.241452549724783,0.191718144929946,0.0497344047948374
948,CBM1,YPAD,20210726BIO2,0.267732873918918,0.00950056622712701,0.256259000892017,0.268085875704466,0.272252223050353,-0.00416634734588628
949,CBM6,CU1,20210726BIO2,0.214927775293861,0.00421666101999357,0.256259000892017,0.215280777079409,0.191718144929946,0.023562632149463
950,CBM7,CU1,20210726BIO2,0.204660740062608,0.00559166733086751,0.256259000892017,0.205013741848157,0.191718144929946,0.0132955969182109
951,CBM49,YPAD,20210726BIO2,0.252198835719903,0.0152430289547423,0.256259000892017,0.252551837505451,0.272252223050353,-0.0197003855449013
952,CBM49,CU2,20210726BIO2,0.196918504770845,0.0188875234301305,0.256259000892017,0.197271506556393,0.0720785302147734,0.12519297634162
953,CBM30,YPAD,20210726BIO2,0.256392238515146,0.013411931819669,0.256259000892017,0.256745240300695,0.272252223050353,-0.0155069827496581
954,CBM2,YPAD,20210726BIO2,0.24546291431988,0.0107494617992107,0.256259000892017,0.245815916105428,0.272252223050353,-0.0264363069449248
955,CBM14,CU2,20210726BIO2,0.209475704983827,0.0144717785512957,0.256259000892017,0.209828706769375,0.0720785302147734,0.137750176554601
956,CBM26,YPAD,20210726BIO2,0.243076022494816,0.0638908659059605,0.256259000892017,0.243429024280365,0.272252223050353,-0.028823198769988
957,CBM25,YPAD,20210726BIO2,0.272254823112582,0.0116633565832313,0.256259000892017,0.27260782489813,0.272252223050353,3.5560184777722e-4
958,CBM55,CU2,20210726BIO2,0.211769282678261,0.00683608305803132,0.256259000892017,0.212122284463809,0.0720785302147734,0.140043754249036
959,CBM33,CU2,20210726BIO2,0.207191158309768,0.0131636558445138,0.256259000892017,0.207544160095316,0.0720785302147734,0.135465629880543
960,CBM34,CU1,20210726BIO2,0.237759241300539,0.0125666301577416,0.256259000892017,0.238112243086087,0.191718144929946,0.0463940981561416
961,CBM14,CU1,20210726BIO2,0.243273384292753,0.00727243916173663,0.256259000892017,0.243626386078301,0.191718144929946,0.051908241148355
962,CBM2,CU2,20210726BIO2,0.198841098625335,0.00473075040472617,0.256259000892017,0.199194100410884,0.0720785302147734,0.12711557019611
963,CBM13,CU1,20210726BIO2,0.245319609927982,0.00314400768841457,0.256259000892017,0.24567261171353,0.191718144929946,0.0539544667835841
964,CBM47,YPAD,20210726BIO2,0.263686382353285,0.0211664667142511,0.256259000892017,0.264039384138833,0.272252223050353,-0.00821283891151936
965,OLY008,YPAD,20210726BIO2,0.272252223050353,0.0155795558733666,0.256259000892017,0.272605224835901,0.272252223050353,3.53001785548257e-4
966,CBM46,CU2,20210726BIO2,0.206554385678848,0.0077001711449945,0.256259000892017,0.206907387464396,0.0720785302147734,0.134828857249622
967,CBM6,YPAD,20210726BIO2,0.229058782060175,0.0649744342416134,0.256259000892017,0.229411783845723,0.272252223050353,-0.0428404392046296
968,CBM25,CU2,20210726BIO2,0.196056216448618,0.00956258819149764,0.256259000892017,0.196409218234167,0.0720785302147734,0.124330688019393
969,CBM11,YPAD,20210726BIO2,0.24416748921222,0.0108314149334151,0.256259000892017,0.244520490997768,0.272252223050353,-0.0277317320525846
970,CBM36,CU2,20210726BIO2,0.218866393612386,0.00605215671906307,0.256259000892017,0.219219395397934,0.0720785302147734,0.147140865183161
971,CBM53,YPAD,20210726BIO2,0.267960084404265,0.014076694183164,0.256259000892017,0.268313086189813,0.272252223050353,-0.00393913686053943
972,CBM11,CU1,20210726BIO2,0.221955006940444,0.00427093712500386,0.256259000892017,0.222308008725992,0.191718144929946,0.0305898637960466
973,CBM2,CU1,20210726BIO2,0.230695411980915,8.46785163466386e-4,0.256259000892017,0.231048413766464,0.191718144929946,0.0393302688365178
974,CBM37,CU1,20210726BIO2,0.244661307432133,0.00914519399915109,0.256259000892017,0.245014309217681,0.191718144929946,0.0532961642877356
975,CBM26,CU2,20210726BIO2,0.196931141849266,0.0063387513548076,0.256259000892017,0.197284143634814,0.0720785302147734,0.125205613420041
976,CBM44h,YPAD,20210726BIO2,0.270874136969389,0.0155180360163648,0.256259000892017,0.271227138754937,0.272252223050353,-0.00102508429541587
977,OLY008,CU1,20210726BIO2,0.191718144929946,0.0593353340117659,0.256259000892017,0.192071146715494,0.191718144929946,3.53001785548257e-4
978,CBM45,YPAD,20210726BIO2,0.272131304935942,0.0153521608568939,0.256259000892017,0.272484306721491,0.272252223050353,2.32083671138084e-4
979,CBM20,CU1,20210726BIO2,0.248275937000016,0.00248715502564973,0.256259000892017,0.248628938785564,0.191718144929946,0.0569107938556186
980,CBM21,YPAD,20210726BIO2,0.328367348749668,0.039837030061137,0.256259000892017,0.328720350535216,0.272252223050353,0.0564681274848637
981,CBM3,CU1,20210726BIO2,0.230052523764179,0.00536386213840817,0.256259000892017,0.230405525549728,0.191718144929946,0.0386873806197817
982,CBM45,CU1,20210726BIO2,0.239482843348663,0.00911353565005097,0.256259000892017,0.239835845134211,0.191718144929946,0.0481177002042657
983,CBM4,YPAD,20210726BIO2,0.268341123378051,0.0127464396947102,0.256259000892017,0.268694125163599,0.272252223050353,-0.00355809788675321
984,CBM37,CU2,20210726BIO2,0.213094392901662,0.0110737556832818,0.256259000892017,0.21344739468721,0.0720785302147734,0.141368864472437
985,CBM22,YPAD,20210726BIO2,0.229061124081196,0.0118802527486138,0.256259000892017,0.229414125866745,0.272252223050353,-0.042838097183608
986,CBM7,YPAD,20210726BIO2,0.224395450606247,0.0157253979387701,0.256259000892017,0.224748452391795,0.272252223050353,-0.0475037706585574
987,CBM4,CO1,20210728BIO1,0.174137182880803,0.00931365208609661,0.259961491995571,0.170787693562797,0.150955441350723,0.0198322522120737
988,CBM54,CO2,20210728BIO1,0.0248398155452042,0.00993582836547293,0.259961491995571,0.0214903262271981,0.0114482521906822,0.0100420740365158
989,CBM7,CO2,20210728BIO1,0.00418847831233175,0.00238380677119294,0.259961491995571,8.38988994325643e-4,0.0114482521906822,-0.0106092631963566
990,CBM5,CO1,20210728BIO1,0.122854705142394,0.00603905102799472,0.259961491995571,0.119505215824388,0.150955441350723,-0.031450225526335
991,CBM45,CO1,20210728BIO1,0.18170098024887,0.00856696892437852,0.259961491995571,0.178351490930864,0.150955441350723,0.0273960495801409
992,CBM11,CO1,20210728BIO1,0.185487639052055,0.0105022381131884,0.259961491995571,0.182138149734049,0.150955441350723,0.0311827083833252
993,CBM6,CO1,20210728BIO1,0.160151239425588,0.00931755963966008,0.259961491995571,0.156801750107582,0.150955441350723,0.00584630875685824
994,CBM20,CO2,20210728BIO1,0.0398908786077475,0.00489983490974297,0.259961491995571,0.0365413892897414,0.0114482521906822,0.0250931370990592
995,CBM4,YPAD,20210728BIO1,0.268341123378051,0.0127464396947102,0.259961491995571,0.264991634060045,0.272252223050353,-0.0072605889903075696
996,CBM7,YPAD,20210728BIO1,0.224395450606247,0.0157253979387701,0.259961491995571,0.221045961288241,0.272252223050353,-0.0512062617621117
997,OLY008,CO1,20210728BIO1,0.150955441350723,0.0295791680224515,0.259961491995571,0.147605952032717,0.150955441350723,-0.0033494893180061
998,CBM30,CO2,20210728BIO1,0.0209422063727575,0.00229039245648873,0.259961491995571,0.0175927170547514,0.0114482521906822,0.00614446486406915
999,CBM44h,CO2,20210728BIO1,0.0279188945813876,0.00349652103838212,0.259961491995571,0.0245694052633815,0.0114482521906822,0.0131211530726993
1000,CBM26,CO1,20210728BIO1,0.174453830446379,0.0210825863696864,0.259961491995571,0.171104341128373,0.150955441350723,0.0201488997776492
1001,CBM16,CO2,20210728BIO1,0.00733979279576857,0.00509483653029874,0.259961491995571,0.00399030347776247,0.0114482521906822,-0.00745794871291977
1002,CBM46,YPAD,20210728BIO1,0.272115837718356,0.0084822536669119809,0.259961491995571,0.26876634840035,0.272252223050353,-0.00348587465000239
1003,CBM29,CO1,20210728BIO1,0.190881048485932,0.00689973386011272,0.259961491995571,0.187531559167926,0.150955441350723,0.0365761178172026
1004,CBM36,CO1,20210728BIO1,0.178734504990841,0.00402132896746033,0.259961491995571,0.175385015672835,0.150955441350723,0.0244295743221111
1005,CBM6,CO2,20210728BIO1,0.00414405301925787,0.00147386183158838,0.259961491995571,7.94563701251767e-4,0.0114482521906822,-0.0106536884894305
1006,OLY008,CO2,20210728BIO1,0.0114482521906822,0.00123959141659386,0.259961491995571,0.00809876287267613,0.0114482521906822,-0.0033494893180061
1007,CBM34,CO2,20210728BIO1,0.0278528310896734,0.00161557848984597,0.259961491995571,0.0245033417716673,0.0114482521906822,0.0130550895809851
1008,CBM13,CO2,20210728BIO1,0.0288686175076158,0.00425076913120867,0.259961491995571,0.0255191281896097,0.0114482521906822,0.0140708759989275
1009,CBM25,CO2,20210728BIO1,0.036462307421529,0.0262256395927706,0.259961491995571,0.0331128181035229,0.0114482521906822,0.0216645659128407
1010,CBM46,CO1,20210728BIO1,0.201660959473863,0.00776298545483963,0.259961491995571,0.198311470155857,0.150955441350723,0.0473560288051336
1011,CBM24,YPAD,20210728BIO1,0.252100453792695,0.0153448651852804,0.259961491995571,0.248750964474689,0.272252223050353,-0.0235012585756637
1012,CBM21,CO2,20210728BIO1,0.0237650134016221,0.00407557211067286,0.259961491995571,0.020415524083616,0.0114482521906822,0.00896727189293372
1013,CBM22,CO2,20210728BIO1,0.0141208380211033,0.00790424798034297,0.259961491995571,0.0107713487030972,0.0114482521906822,-6.76903487585034e-4
1014,CBM1,CO1,20210728BIO1,0.171124265180289,0.0239237638378251,0.259961491995571,0.167774775862283,0.150955441350723,0.0168193345115596
1015,CBM24,CO1,20210728BIO1,0.130919708251261,0.00341034605613659,0.259961491995571,0.127570218933255,0.150955441350723,-0.0233852224174684
1016,CBM18,CO1,20210728BIO1,0.150091108893265,0.0200679192499719,0.259961491995571,0.146741619575259,0.150955441350723,-0.00421382177546439
1017,CBM51,CO2,20210728BIO1,0.039942388500395,0.00894300164521778,0.259961491995571,0.0365928991823889,0.0114482521906822,0.0251446469917067
1018,CBM20,YPAD,20210728BIO1,0.272821448368028,0.0108985034057265,0.259961491995571,0.269471959050022,0.272252223050353,-0.00278026400033105
1019,CBM49,CO2,20210728BIO1,0.0268049692738378,0.00644178100060374,0.259961491995571,0.0234554799558317,0.0114482521906822,0.0120072277651494
1020,CBM33,YPAD,20210728BIO1,0.269090487480171,0.0143618940308807,0.259961491995571,0.265740998162165,0.272252223050353,-0.00651122488818784
1021,CBM17,CO2,20210728BIO1,0.00354206078541826,0.00124584033676187,0.259961491995571,1.92571467412157e-4,0.0114482521906822,-0.0112556807232701
1022,CBM2,CO1,20210728BIO1,0.124384915608141,0.0175287861075253,0.259961491995571,0.121035426290135,0.150955441350723,-0.0299200150605887
1023,CBM30,CO1,20210728BIO1,0.171985692798415,0.0091648735503937,0.259961491995571,0.168636203480409,0.150955441350723,0.0176807621296858
1024,CBM13,YPAD,20210728BIO1,0.273853056169591,0.0115329117465503,0.259961491995571,0.270503566851585,0.272252223050353,-0.00174865619876746
1025,CBM7,CO1,20210728BIO1,0.150868398042977,0.00971570330131391,0.259961491995571,0.147518908724971,0.150955441350723,-0.00343653262575283
1026,CBM54,CO1,20210728BIO1,0.201121661628593,0.0105843507370568,0.259961491995571,0.197772172310587,0.150955441350723,0.0468167309598635
1027,CBM13,CO1,20210728BIO1,0.187964514153371,0.0177290417920353,0.259961491995571,0.184615024835365,0.150955441350723,0.0336595834846419
1028,CBM54,YPAD,20210728BIO1,0.275833763373796,0.0131500890246009,0.259961491995571,0.27248427405579,0.272252223050353,2.32051005437106e-4
1029,CBM44h,CO1,20210728BIO1,0.17309279424597,0.0212294114410114,0.259961491995571,0.169743304927963,0.150955441350723,0.0187878635772401
1030,CBM47,YPAD,20210728BIO1,0.263686382353285,0.0211664667142511,0.259961491995571,0.260336893035279,0.272252223050353,-0.0119153300150737
1031,CBM26,CO2,20210728BIO1,0.0112844058763883,0.00163179539528024,0.259961491995571,0.00793491655838224,0.0114482521906822,-0.00351333563229999
1032,CBM25,CO1,20210728BIO1,0.197019643584836,0.00391099248049598,0.259961491995571,0.193670154266829,0.150955441350723,0.042714712916106
1033,CBM17,CO1,20210728BIO1,0.103192029858127,0.0132985318731433,0.259961491995571,0.0998425405401211,0.150955441350723,-0.0511129008106023
1034,CBM37,YPAD,20210728BIO1,0.272362559606514,0.0170410883790993,0.259961491995571,0.269013070288508,0.272252223050353,-0.00323915276184461
1035,CBM4,CO2,20210728BIO1,0.0223363779953504,0.00208639579540595,0.259961491995571,0.0189868886773443,0.0114482521906822,0.00753863648666207
1036,CBM36,YPAD,20210728BIO1,0.264790379632991,0.0131996622970391,0.259961491995571,0.261440890314984,0.272252223050353,-0.0108113327353682
1037,CBM17,YPAD,20210728BIO1,0.186369464086344,0.0386827343921786,0.259961491995571,0.183019974768338,0.272252223050353,-0.0892322482820143
1038,CBM53,YPAD,20210728BIO1,0.267960084404265,0.014076694183164,0.259961491995571,0.264610595086259,0.272252223050353,-0.00764162796409379
1039,CBM16,YPAD,20210728BIO1,0.246050921758255,0.0143178464025848,0.259961491995571,0.242701432440249,0.272252223050353,-0.0295507906101041
1040,CBM18,YPAD,20210728BIO1,0.266666105025856,0.0142319399211209,0.259961491995571,0.26331661570785,0.272252223050353,-0.00893560734250293
1041,CBM2,CO2,20210728BIO1,0.0122302902990275,0.00182221701822491,0.259961491995571,0.00888080098102141,0.0114482521906822,-0.00256745120966082
1042,CBM55,YPAD,20210728BIO1,0.270653023057684,0.0127263412739724,0.259961491995571,0.267303533739678,0.272252223050353,-0.00494868931067433
1043,CBM55,CO1,20210728BIO1,0.193228817108038,0.00698916347814711,0.259961491995571,0.189879327790031,0.150955441350723,0.0389238864393081
1044,CBM25,YPAD,20210728BIO1,0.272254823112582,0.0116633565832313,0.259961491995571,0.268905333794575,0.272252223050353,-0.00334688925577714
1045,CBM29,CO2,20210728BIO1,0.00214975806415533,0.00165438155748496,0.259961491995571,-0.00119973125385077,0.0114482521906822,-0.012647983444533
1046,CBM3,CO2,20210728BIO1,0.0363843614274254,0.00283305403437662,0.259961491995571,0.0330348721094193,0.0114482521906822,0.0215866199187371
1047,CBM51,CO1,20210728BIO1,0.196253534112678,0.00869884446444054,0.259961491995571,0.192904044794672,0.150955441350723,0.0419486034439486
1048,CBM11,CO2,20210728BIO1,0.0320291297854306,0.00282457027820917,0.259961491995571,0.0286796404674245,0.0114482521906822,0.0172313882767423
1049,CBM21,CO1,20210728BIO1,0.137994389530031,0.0112330006083416,0.259961491995571,0.134644900212025,0.150955441350723,-0.0163105411386985
1050,CBM24,CO2,20210728BIO1,0.0133126604332882,0.00311035149573263,0.259961491995571,0.00996317111528209,0.0114482521906822,-0.00148508107540015
1051,CBM44h,YPAD,20210728BIO2,0.270874136969389,0.0155180360163648,0.255171662316787,0.272314477330167,0.272252223050353,6.22542798143222e-5
1052,CBM24,CO1,20210728BIO2,0.130919708251261,0.00341034605613659,0.255171662316787,0.13236004861204,0.150955441350723,-0.0185953927386839
1053,CBM13,CO2,20210728BIO2,0.0288686175076158,0.00425076913120867,0.255171662316787,0.0303089578683943,0.0114482521906822,0.018860705677712
1054,CBM51,YPAD,20210728BIO2,0.271741437034884,0.0105315910542687,0.255171662316787,0.273181777395663,0.272252223050353,9.29554345310224e-4
1055,CBM45,CO1,20210728BIO2,0.18170098024887,0.00856696892437852,0.255171662316787,0.183141320609649,0.150955441350723,0.0321858792589254
1056,CBM30,CO2,20210728BIO2,0.0209422063727575,0.00229039245648873,0.255171662316787,0.0223825467335359,0.0114482521906822,0.0109342945428537
1057,CBM1,CO1,20210728BIO2,0.171124265180289,0.0239237638378251,0.255171662316787,0.172564605541068,0.150955441350723,0.0216091641903441
1058,CBM34,CO1,20210728BIO2,0.163822745743077,0.00543557389626294,0.255171662316787,0.165263086103855,0.150955441350723,0.0143076447531321
1059,CBM45,CO2,20210728BIO2,0.0332171878225651,0.00880367641944186,0.255171662316787,0.0346575281833436,0.0114482521906822,0.0232092759926613
1060,CBM26,CO1,20210728BIO2,0.174453830446379,0.0210825863696864,0.255171662316787,0.175894170807157,0.150955441350723,0.0249387294564337
1061,CBM11,YPAD,20210728BIO2,0.24416748921222,0.0108314149334151,0.255171662316787,0.245607829572998,0.272252223050353,-0.0266443934773544
1062,CBM30,CO1,20210728BIO2,0.171985692798415,0.0091648735503937,0.255171662316787,0.173426033159194,0.150955441350723,0.0224705918084704
1063,CBM51,CO1,20210728BIO2,0.196253534112678,0.00869884446444054,0.255171662316787,0.197693874473457,0.150955441350723,0.0467384331227331
1064,CBM54,CO1,20210728BIO2,0.201121661628593,0.0105843507370568,0.255171662316787,0.202562001989371,0.150955441350723,0.0516065606386481
1065,CBM14,CO2,20210728BIO2,0.0621153325663926,0.00209952932019486,0.255171662316787,0.063555672927171,0.0114482521906822,0.0521074207364888
1066,CBM54,CO2,20210728BIO2,0.0248398155452042,0.00993582836547293,0.255171662316787,0.0262801559059826,0.0114482521906822,0.0148319037153004
1067,CBM51,CO2,20210728BIO2,0.039942388500395,0.00894300164521778,0.255171662316787,0.0413827288611735,0.0114482521906822,0.0299344766704912
1068,CBM17,YPAD,20210728BIO2,0.186369464086344,0.0386827343921786,0.255171662316787,0.187809804447123,0.272252223050353,-0.0844424186032297
1069,CBM21,CO1,20210728BIO2,0.137994389530031,0.0112330006083416,0.255171662316787,0.139434729890809,0.150955441350723,-0.011520711459914
1070,CBM47,CO1,20210728BIO2,0.154095720761305,0.00461023692117964,0.255171662316787,0.155536061122083,0.150955441350723,0.00458061977135979
1071,CBM2,YPAD,20210728BIO2,0.24546291431988,0.0107494617992107,0.255171662316787,0.246903254680658,0.272252223050353,-0.0253489683696946
1072,CBM24,CO2,20210728BIO2,0.0133126604332882,0.00311035149573263,0.255171662316787,0.0147530007940666,0.0114482521906822,0.0033047486033844
1073,CBM44h,CO2,20210728BIO2,0.0279188945813876,0.00349652103838212,0.255171662316787,0.029359234942166,0.0114482521906822,0.0179109827514838
1074,CBM30,YPAD,20210728BIO2,0.256392238515146,0.013411931819669,0.255171662316787,0.257832578875925,0.272252223050353,-0.0144196441744279
1075,CBM5,CO1,20210728BIO2,0.122854705142394,0.00603905102799472,0.255171662316787,0.124295045503173,0.150955441350723,-0.0266603958475505
1076,CBM6,CO2,20210728BIO2,0.00414405301925787,0.00147386183158838,0.255171662316787,0.00558439338003632,0.0114482521906822,-0.00586385881064592
1077,CBM16,CO1,20210728BIO2,0.170244868497038,0.0112540313149783,0.255171662316787,0.171685208857817,0.150955441350723,0.0207297675070932
1078,CBM20,CO1,20210728BIO2,0.165834740365837,0.00989704104454227,0.255171662316787,0.167275080726615,0.150955441350723,0.0163196393758921
1079,CBM46,CO1,20210728BIO2,0.201660959473863,0.00776298545483963,0.255171662316787,0.203101299834642,0.150955441350723,0.0521458584839181
1080,CBM5,YPAD,20210728BIO2,0.163573201566617,0.0609966993893154,0.255171662316787,0.165013541927395,0.272252223050353,-0.107238681122957
1081,CBM26,YPAD,20210728BIO2,0.243076022494816,0.0638908659059605,0.255171662316787,0.244516362855595,0.272252223050353,-0.0277358601947578
1082,CBM17,CO2,20210728BIO2,0.00354206078541826,0.00124584033676187,0.255171662316787,0.00498240114619671,0.0114482521906822,-0.00646585104448553
1083,CBM46,CO2,20210728BIO2,0.0361940773759469,0.00483872371910708,0.255171662316787,0.0376344177367253,0.0114482521906822,0.0261861655460431
1084,CBM47,YPAD,20210728BIO2,0.263686382353285,0.0211664667142511,0.255171662316787,0.265126722714063,0.272252223050353,-0.00712550033628917
1085,CBM33,CO1,20210728BIO2,0.164153494369712,0.00818892276334952,0.255171662316787,0.16559383473049,0.150955441350723,0.0146383933797671
1086,CBM22,CO2,20210728BIO2,0.0141208380211033,0.00790424798034297,0.255171662316787,0.0155611783818818,0.0114482521906822,0.00411292619119952
1087,CBM47,CO2,20210728BIO2,0.0276595665667697,0.00497082824290801,0.255171662316787,0.0290999069275481,0.0114482521906822,0.0176516547368659
1088,CBM3,CO1,20210728BIO2,0.179920476260179,0.00732473812671971,0.255171662316787,0.181360816620958,0.150955441350723,0.0304053752702345
1089,CBM53,CO1,20210728BIO2,0.178722596165063,0.0130155297646653,0.255171662316787,0.180162936525842,0.150955441350723,0.0292074951751183
1090,CBM2,CO1,20210728BIO2,0.124384915608141,0.0175287861075253,0.255171662316787,0.125825255968919,0.150955441350723,-0.0251301853818042
1091,CBM26,CO2,20210728BIO2,0.0112844058763883,0.00163179539528024,0.255171662316787,0.0127247462371668,0.0114482521906822,0.00127649404648456
1092,CBM18,CO2,20210728BIO2,0.0201788491101714,0.00457719047469711,0.255171662316787,0.0216191894709498,0.0114482521906822,0.0101709372802676
1093,CBM49,CO1,20210728BIO2,0.171241975675344,0.00310281246851935,0.255171662316787,0.172682316036122,0.150955441350723,0.021726874685399
1094,CBM37,CO2,20210728BIO2,0.0381238677330901,0.00811444924093507,0.255171662316787,0.0395642080938685,0.0114482521906822,0.0281159559031863
1095,CBM7,CO2,20210728BIO2,0.00418847831233175,0.00238380677119294,0.255171662316787,0.0056288186731102,0.0114482521906822,-0.00581943351757204
1096,CBM36,CO1,20210728BIO2,0.178734504990841,0.00402132896746033,0.255171662316787,0.180174845351619,0.150955441350723,0.0292194040008957
1097,CBM14,CO1,20210728BIO2,0.218438466646302,0.0060193759736981,0.255171662316787,0.21987880700708,0.150955441350723,0.0689233656563567
1098,CBM4,CO2,20210728BIO2,0.0223363779953504,0.00208639579540595,0.255171662316787,0.0237767183561289,0.0114482521906822,0.0123284661654466
1099,CBM5,CO2,20210728BIO2,0.0104210654661152,0.00529586443331918,0.255171662316787,0.0118614058268937,0.0114482521906822,4.13153636211416e-4
1100,CBM29,YPAD,20210728BIO2,0.214845748502945,0.0148027241667593,0.255171662316787,0.216286088863724,0.272252223050353,-0.0559661341866289
1101,CBM22,CO1,20210728BIO2,0.0970288902391036,0.00693568190639442,0.255171662316787,0.0984692305998821,0.150955441350723,-0.0524862107508413
1102,CBM33,CO2,20210728BIO2,0.0216630650307081,0.00372806570360562,0.255171662316787,0.0231034053914866,0.0114482521906822,0.0116551532008043
1103,CBM33,YPAD,20210728BIO2,0.269090487480171,0.0143618940308807,0.255171662316787,0.270530827840949,0.272252223050353,-0.00172139520940329
1104,CBM2,CO2,20210728BIO2,0.0122302902990275,0.00182221701822491,0.255171662316787,0.013670630659806,0.0114482521906822,0.00222237846912373
1105,CBM1,YPAD,20210728BIO2,0.267732873918918,0.00950056622712701,0.255171662316787,0.269173214279697,0.272252223050353,-0.00307900877065609
1106,CBM55,CO2,20210728BIO2,0.0246858482618369,0.00383483395206711,0.255171662316787,0.0261261886226154,0.0114482521906822,0.0146779364319331
1107,CBM20,CO2,20210728BIO2,0.0398908786077475,0.00489983490974297,0.255171662316787,0.0413312189685259,0.0114482521906822,0.0298829667778437
1108,CBM4,YPAD,20210728BIO2,0.268341123378051,0.0127464396947102,0.255171662316787,0.26978146373883,0.272252223050353,-0.00247075931152302
1109,CBM21,YPAD,20210728BIO2,0.328367348749668,0.039837030061137,0.255171662316787,0.329807689110447,0.272252223050353,0.0575554660600939
1110,CBM1,CO2,20210728BIO2,0.00559303301820672,7.26938300483251e-4,0.255171662316787,0.00703337337898517,0.0114482521906822,-0.00441487881169707
1111,CBM18,CO1,20210728BIO2,0.150091108893265,0.0200679192499719,0.255171662316787,0.151531449254044,0.150955441350723,5.76007903320158e-4
1112,CBM53,CO2,20210728BIO2,0.0337260260089659,0.00662339477899921,0.255171662316787,0.0351663663697444,0.0114482521906822,0.0237181141790621
1113,CBM6,CO1,20210728BIO2,0.160151239425588,0.00931755963966008,0.255171662316787,0.161591579786366,0.150955441350723,0.0106361384356428
1114,CBM55,CO1,20210728BIO2,0.193228817108038,0.00698916347814711,0.255171662316787,0.194669157468816,0.150955441350723,0.0437137161180927
1115,CBM45,YPAD,20210728BIO2,0.272131304935942,0.0153521608568939,0.255171662316787,0.273571645296721,0.272252223050353,0.00131942224636827
1116,OLY008,CO2,20210728BIO2,0.0114482521906822,0.00123959141659386,0.255171662316787,0.0128885925514607,0.0114482521906822,0.00144034036077845
1117,CBM49,YPAD,20210728BIO2,0.252198835719903,0.0152430289547423,0.255171662316787,0.253639176080682,0.272252223050353,-0.0186130469696711
1118,CBM18,YPAD,20210728BIO2,0.266666105025856,0.0142319399211209,0.255171662316787,0.268106445386634,0.272252223050353,-0.00414577766371838
1119,CBM36,CO2,20210728BIO2,0.0285506360146274,0.00130836569991915,0.255171662316787,0.0299909763754059,0.0114482521906822,0.0185427241847236
1120,CBM21,CO2,20210728BIO2,0.0237650134016221,0.00407557211067286,0.255171662316787,0.0252053537624005,0.0114482521906822,0.0137571015717183
1121,CBM37,CO1,20210728BIO2,0.163557398957792,0.00547605408456639,0.255171662316787,0.164997739318571,0.150955441350723,0.0140422979678471
1122,CBM53,YPAD,20210728BIO2,0.267960084404265,0.014076694183164,0.255171662316787,0.269400424765043,0.272252223050353,-0.00285179828530924
1123,CBM20,YPAD,20210728BIO2,0.272821448368028,0.0108985034057265,0.255171662316787,0.274261788728806,0.272252223050353,0.00200956567845351
1124,CBM14,YPAD,20210728BIO2,0.2669961084326,0.016689065589814,0.255171662316787,0.268436448793378,0.272252223050353,-0.00381577425697449
1125,CBM22,YPAD,20210728BIO2,0.229061124081196,0.0118802527486138,0.255171662316787,0.230501464441975,0.272252223050353,-0.0417507586083778
1126,CBM55,YPAD,20210728BIO2,0.270653023057684,0.0127263412739724,0.255171662316787,0.272093363418463,0.272252223050353,-1.58859631889774e-4
1127,CBM16,CO2,20210728BIO2,0.00733979279576857,0.00509483653029874,0.255171662316787,0.0087801331565470209,0.0114482521906822,-0.00266811903413522
1128,CBM16,YPAD,20210728BIO2,0.246050921758255,0.0143178464025848,0.255171662316787,0.247491262119033,0.272252223050353,-0.0247609609313195
1129,CBM13,YPAD,20210728BIO2,0.273853056169591,0.0115329117465503,0.255171662316787,0.27529339653037,0.272252223050353,0.00304117348001709
1130,CBM29,CO1,20210728BIO2,0.190881048485932,0.00689973386011272,0.255171662316787,0.192321388846711,0.150955441350723,0.0413659474959871
1131,CBM34,CO2,20210728BIO2,0.0278528310896734,0.00161557848984597,0.255171662316787,0.0292931714504519,0.0114482521906822,0.0178449192597696
1132,CBM44h,CO1,20210728BIO2,0.17309279424597,0.0212294114410114,0.255171662316787,0.174533134606748,0.150955441350723,0.0235776932560247
1133,CBM49,CO2,20210728BIO2,0.0268049692738378,0.00644178100060374,0.255171662316787,0.0282453096346162,0.0114482521906822,0.016797057443934
1134,CBM29,CO2,20210728BIO2,0.00214975806415533,0.00165438155748496,0.255171662316787,0.00359009842493378,0.0114482521906822,-0.00785815376574846
1135,CBM36,YPAD,20210728BIO2,0.264790379632991,0.0131996622970391,0.255171662316787,0.266230719993769,0.272252223050353,-0.00602150305658361
1136,CBM3,YPAD,20210728BIO2,0.253527163791646,0.0118774832233511,0.255171662316787,0.254967504152425,0.272252223050353,-0.0172847188979279
